,rank,frequency,lemma,kana
12215,12431,3.01,アクセル,アクセル
12216,12432,3.01,取消,とりけし
12217,12433,3.01,買物,かいもの
12218,12434,3.01,メカ,メカ
12219,12435,3.01,大方,おおかた
12220,12436,3.01,技師,ぎし
12221,12437,3.01,昌,まさ
12222,12438,3.01,常務,じょうむ
12223,12439,3.01,声援,せいえん
12224,12440,3.01,圧勝,あっしょう
12225,12441,3.01,一色,いっしょく
12226,12442,3.01,噺,はなし
12227,12443,3.01,鉱物,こうぶつ
12228,12444,3.01,噴出,ふんしゅつ
12229,12445,3.01,心中,しんじゅう
12230,12446,3.01,さわる,さわる
12231,12447,3.01,刑罰,けいばつ
12232,12448,3.01,実写,じっしゃ
12233,12449,3.01,卓球,たっきゅう
12234,12450,3.01,あき,あき
12235,12451,3.01,この上ない,このじょうない
12236,12452,3.01,ジェン,ジェン
12237,12453,3.01,棄却,ききゃく
12238,12454,3.01,しぬ,しぬ
12239,12455,3.0,キャロル,キャロル
12240,12456,3.0,産学,さんがく
12241,12457,3.0,ケネディ,ケネディ
12242,12458,3.0,疑念,ぎねん
12243,12459,3.0,プロダクト,プロダクト
12244,12460,3.0,拳銃,けんじゅう
12245,12461,3.0,忠告,ちゅうこく
12246,12462,3.0,兆候,ちょうこう
12247,12463,3.0,咲かせる,さかせる
12248,12464,3.0,流用,りゅうよう
12249,12465,3.0,運河,うんが
12250,12466,3.0,敦,あつし
12251,12467,3.0,鉛,なまり
12252,12468,3.0,夕暮れ,ゆうぐれ
12253,12469,3.0,築地,つきじ
12254,12470,3.0,レントゲン,レントゲン
12255,12471,3.0,夜空,よぞら
12256,12472,3.0,釣れる,つれる
12257,12473,3.0,親会社,おやがいしゃ
12258,12474,3.0,小池,こいけ
12259,12475,3.0,北方,ほっぽう
12260,12476,3.0,繁華,はんか
12261,12477,3.0,大宮,おおみや
12262,12478,3.0,各位,かくい
12263,12479,3.0,転用,てんよう
12264,12480,3.0,返金,へんきん
12265,12481,3.0,書き手,かきて
12266,12482,3.0,やりがい,やりがい
12267,12483,3.0,ピート,ピート
12268,12484,3.0,失踪,しっそう
12269,12485,3.0,カーン,カーン
12270,12486,3.0,模範,もはん
12271,12487,2.99,口実,こうじつ
12272,12488,2.99,怪物,かいぶつ
12273,12489,2.99,安打,あんだ
12274,12490,2.99,符号,ふごう
12275,12491,2.99,狂,きょう
12276,12492,2.99,装,そう
12277,12493,2.99,買い換える,かいかえる
12278,12494,2.99,カジュアル,カジュアル
12279,12496,2.99,必読,ひつどく
12280,12497,2.99,動的,どうてき
12281,12498,2.99,ケンブリッジ,ケンブリッジ
12282,12499,2.99,踏み入れる,ふみいれる
12283,12500,2.99,ゆでる,ゆでる
12284,12501,2.99,橘,たちばな
12285,12502,2.99,ホイール,ホイール
12286,12503,2.99,海老,えび
12287,12504,2.99,虜,とりこ
12288,12505,2.99,浮き彫り,うきぼり
12289,12506,2.99,国民党,こくみんとう
12290,12507,2.99,町民,ちょうみん
12291,12508,2.99,隣国,りんごく
12292,12509,2.99,織り込む,おりこむ
12293,12510,2.99,絶大,ぜつだい
12294,12511,2.98,はつ,はつ
12295,12512,2.98,しようが,しようが
12296,12513,2.98,なんせ,なんせ
12297,12514,2.98,締切,しめきり
12298,12515,2.98,街並み,まちなみみ
12299,12517,2.98,ホセ,ホセ
12300,12518,2.98,極度,きょくど
12301,12519,2.98,濃縮,のうしゅく
12302,12520,2.98,生殖,せいしょく
12303,12521,2.98,英和,えいわ
12304,12522,2.98,のべる,のべる
12305,12523,2.98,ボウル,ボウル
12306,12524,2.98,嫁さん,よめさん
12307,12525,2.98,ってか,ってか
12308,12526,2.98,くれぐれも,くれぐれも
12309,12527,2.98,ナンセンス,ナンセンス
12310,12528,2.98,並列,へいれつ
12311,12529,2.98,荒廃,こうはい
12312,12530,2.98,予習,よしゅう
12313,12531,2.98,マキ,マキ
12314,12532,2.98,入植,にゅうしょく
12315,12533,2.98,取り囲む,とりかこむ
12316,12534,2.98,地検,ちけん
12317,12535,2.98,重症,じゅうしょう
12318,12536,2.98,添削,てんさく
12319,12537,2.98,従属,じゅうぞく
12320,12538,2.98,りっぱ,りっぱ
12321,12539,2.97,吉祥寺,きちじょうじ
12322,12540,2.97,英単語,えいたんご
12323,12541,2.97,天ぷら,てんぷら
12324,12542,2.97,ブライアン,ブライアン
12325,12543,2.97,地中海,ちちゅうかい
12326,12544,2.97,仕る,つかまつる
12327,12545,2.97,器用,きよう
12328,12546,2.97,倍率,ばいりつ
12329,12547,2.97,寝不足,ねぶそく
12330,12548,2.97,出くわす,でくわす
12331,12549,2.97,賞品,しょうひん
12332,12550,2.97,商取引,しょうとりひき
12333,12551,2.97,先駆,せんく
12334,12552,2.97,入れ替わる,いれかわる
12335,12553,2.97,台本,だいほん
12336,12554,2.97,ひとりひとり,ひとりひとり
12337,12555,2.97,はがき,はがき
12338,12556,2.97,対峙,たいじ
12339,12557,2.97,ノベル,ノベル
12340,12558,2.97,増資,ぞうし
12341,12559,2.97,チョット,チョット
12342,12560,2.97,果,か
12343,12561,2.96,ゴロ,ゴロ
12344,12562,2.96,信州,しんしゅう
12345,12563,2.96,比喩,ひゆ
12346,12564,2.96,みち,みち
12347,12565,2.96,風力,ふうりょく
12348,12566,2.96,ホームラン,ホームラン
12349,12567,2.96,仮称,かしょう
12350,12568,2.96,舞踏,ぶとう
12351,12569,2.96,ゲン,ゲン
12352,12570,2.96,開戦,かいせん
12353,12571,2.96,元旦,がんたん
12354,12572,2.96,傘下,さんか
12355,12573,2.96,木曜,もくよう
12356,12574,2.96,太平洋戦争,たいへいようせんそう
12357,12575,2.96,山間,さんかん
12358,12576,2.96,砂浜,すなはま
12359,12577,2.96,古本,ふるほん
12360,12578,2.96,サングラス,サングラス
12361,12579,2.96,都立,とりつ
12362,12580,2.96,からかう,からかう
12363,12581,2.96,コック,コック
12364,12582,2.96,スズキ,スズキ
12365,12583,2.96,眠気,ねむけ
12366,12584,2.96,心強い,こころづよい
12367,12585,2.96,おや,おや
12368,12586,2.96,払拭,ふっしょく
12369,12588,2.96,希,まれ
12370,12589,2.95,多重,たじゅう
12371,12590,2.95,コーディネート,コーディネート
12372,12591,2.95,用具,ようぐ
12373,12593,2.95,痴呆,ちほう
12374,12594,2.95,農政,のうせい
12375,12595,2.95,病人,びょうにん
12376,12596,2.95,舗装,ほそう
12377,12597,2.95,山村,さんそん
12378,12598,2.95,執拗,しつよう
12379,12599,2.95,全長,ぜんちょう
12380,12600,2.95,誹謗,ひぼう
12381,12601,2.95,総じて,そうじて
12382,12602,2.95,沼,ぬま
12383,12603,2.95,自在,じざい
12384,12604,2.95,チャネル,チャネル
12385,12605,2.95,文面,ぶんめん
12386,12606,2.95,久保田,くぼた
12387,12607,2.95,アダム,アダム
12388,12608,2.95,フィート,フィート
12389,12609,2.95,あわせて,あわせて
12390,12610,2.95,感受性,かんじゅせい
12391,12611,2.95,フェーズ,フェーズ
12392,12612,2.95,人情,にんじょう
12393,12613,2.94,第一人者,だいいちにんしゃ
12394,12614,2.94,宿る,やどる
12395,12615,2.94,婆,ばあ
12396,12616,2.94,初夏,しょか
12397,12617,2.94,分量,ぶんりょう
12398,12618,2.94,根付く,ねづく
12399,12619,2.94,塩素,えんそ
12400,12620,2.94,南極,なんきょく
12401,12621,2.94,兄貴,あにき
12402,12622,2.94,天文,てんもん
12403,12623,2.94,ドリブル,ドリブル
12404,12624,2.94,ゆり,ゆり
12405,12625,2.94,気持ち良い,きもちよい
12406,12626,2.94,最多,さいた
12407,12627,2.94,愉しい,たのしい
12408,12628,2.94,既婚,きこん
12409,12629,2.94,ポルノ,ポルノ
12410,12630,2.94,税務署,ぜいむしょ
12411,12631,2.94,ひそか,ひそか
12412,12632,2.94,振り込む,ふりこむ
12413,12633,2.94,運航,うんこう
12414,12634,2.94,澄む,すむ
12415,12635,2.94,実る,みのる
12416,12636,2.94,想い出,おもいで
12417,12637,2.94,インプット,インプット
12418,12638,2.94,広東,かんとん
12419,12639,2.94,上述,じょうじゅつ
12420,12640,2.94,小僧,こぞう
12421,12641,2.94,通りすがり,とうりすがり
12422,12642,2.94,造船,ぞうせん
12423,12643,2.94,なんら,なんら
12424,12644,2.94,回生,かいせい
12425,12645,2.94,伝導,でんどう
12426,12646,2.94,憎悪,ぞうお
12427,12647,2.94,遊園,ゆうえん
12428,12648,2.94,取り残す,とりのこす
12429,12649,2.94,いす,いす
12430,12650,2.93,賑やか,にぎやか
12431,12651,2.93,休養,きゅうよう
12432,12652,2.93,しのぐ,しのぐ
12433,12653,2.93,魅,み
12434,12654,2.93,無垢,むく
12435,12655,2.93,消失,しょうしつ
12436,12656,2.93,捕虜,ほりょ
12437,12657,2.93,言い回し,いいまわし
12438,12658,2.93,滅ぼす,ほろぼす
12439,12659,2.93,故人,こじん
12440,12660,2.93,すませる,すませる
12441,12661,2.93,マルクス主義,マルクスしゅぎ
12442,12662,2.93,小鳥,ことり
12443,12663,2.93,出頭,しゅっとう
12444,12664,2.93,チャイルド,チャイルド
12445,12665,2.93,ラスベガス,ラスベガス
12446,12666,2.93,くに,くに
12447,12667,2.93,開き直る,ひらきなおる
12448,12668,2.93,バーガー,バーガー
12449,12669,2.93,備蓄,びちく
12450,12670,2.93,正午,しょうご
12451,12671,2.93,紛失,ふんしつ
12452,12672,2.93,無題,むだい
12453,12673,2.93,免責,めんせき
12454,12674,2.93,満月,まんげつ
12455,12675,2.93,シベリア,シベリア
12456,12676,2.92,種族,しゅぞく
12457,12677,2.92,フック,フック
12458,12678,2.92,利上げ,りあげ
12459,12679,2.92,伐採,ばっさい
12460,12680,2.92,閉会,へいかい
12461,12681,2.92,割り当て,わりあて
12462,12682,2.92,宮内,みやうち
12463,12683,2.92,伴,はん
12464,12684,2.92,海峡,かいきょう
12465,12685,2.92,洋子,ようこ
12466,12686,2.92,急性,きゅうせい
12467,12687,2.92,つけ,つけ
12468,12688,2.92,検閲,けんえつ
12469,12689,2.92,前置き,まえおき
12470,12690,2.92,ひろ,ひろ
12471,12691,2.92,重点的,じゅうてんてき
12472,12692,2.92,小冊子,しょうさっし
12473,12693,2.92,雑草,ざっそう
12474,12694,2.92,東側,ひがしがわ
12475,12695,2.92,新婚,しんこん
12476,12696,2.91,調書,ちょうしょ
12477,12697,2.91,麓,ふもと
12478,12698,2.91,区切り,くぎり
12479,12699,2.91,鉄骨,てっこつ
12480,12700,2.91,凝縮,ぎょうしゅく
12481,12701,2.91,ヘルス,ヘルス
12482,12702,2.91,尊,みこと
12483,12703,2.91,主題歌,しゅだいか
12484,12704,2.91,坂口,さかぐち
12485,12705,2.91,おさめる,おさめる
12486,12706,2.91,質的,しつてき
12487,12707,2.91,アトリエ,アトリエ
12488,12708,2.91,至福,しふく
12489,12709,2.91,商談,しょうだん
12490,12710,2.91,毅,つよし
12491,12711,2.91,マフラー,マフラー
12492,12712,2.91,岩田,いわた
12493,12713,2.91,たくましい,たくましい
12494,12714,2.9,たこ,たこ
12495,12715,2.9,顔色,かおいろ
12496,12716,2.9,電球,でんきゅう
12497,12717,2.9,近鉄,きんてつ
12498,12718,2.9,銭湯,せんとう
12499,12719,2.9,激怒,げきど
12500,12720,2.9,知らず,しらず
12501,12721,2.9,タフ,タフ
12502,12722,2.9,足立,あだち
12503,12723,2.9,経済学部,けいざいがくぶ
12504,12724,2.9,おおい,おおい
12505,12725,2.9,不条理,ふじょうり
12506,12726,2.9,ジャンク,ジャンク
12507,12727,2.9,珈琲,こーひー
12508,12728,2.9,渓,けい
12509,12729,2.9,猟,りょう
12510,12730,2.9,上半身,じょうはんしん
12511,12731,2.9,健闘,けんとう
12512,12732,2.9,趙,ちょう
12513,12733,2.9,病室,びょうしつ
12514,12734,2.9,経済企画庁,けいざいきかくちょう
12515,12735,2.9,平壌,へいじょう
12516,12736,2.9,発砲,はっぽう
12517,12737,2.9,昔ながら,むかしながら
12518,12738,2.9,おとな,おとな
12519,12739,2.9,カウントダウン,カウントダウン
12520,12740,2.89,在学,ざいがく
12521,12741,2.89,今時,いまどき
12522,12742,2.89,キリスト教徒,キリストきょうと
12523,12743,2.89,昼飯,ひるめし
12524,12744,2.89,醸造,じょうぞう
12525,12745,2.89,コントローラ,コントローラ
12526,12746,2.89,クッション,クッション
12527,12747,2.89,新株,しんかぶ
12528,12748,2.89,チャーター,チャーター
12529,12749,2.89,氾濫,はんらん
12530,12750,2.89,好き嫌い,すききらい
12531,12751,2.89,バグダッド,バグダッド
12532,12752,2.89,洲,す
12533,12753,2.89,戦艦,せんかん
12534,12754,2.89,醍醐味,だいごみ
12535,12755,2.89,蟹,かに
12536,12756,2.89,本紙,ほんし
12537,12757,2.89,奇,き
12538,12758,2.89,宣,せん
12539,12759,2.89,制す,せいす
12540,12760,2.89,エリック,エリック
12541,12761,2.89,リクルート,リクルート
12542,12762,2.89,椿,つばき
12543,12763,2.89,整形,せいけい
12544,12764,2.89,まかなう,まかなう
12545,12765,2.88,にたいする,にたいする
12546,12766,2.88,詩集,ししゅう
12547,12767,2.88,着工,ちゃっこう
12548,12768,2.88,乱用,らんよう
12549,12769,2.88,供養,くよう
12550,12771,2.88,セーター,セーター
12551,12772,2.88,雛,ひな
12552,12773,2.88,大山,おおやま
12553,12774,2.88,赤十字,せきじゅうじ
12554,12775,2.88,減速,げんそく
12555,12776,2.88,心底,しんそこ
12556,12777,2.88,のびる,のびる
12557,12778,2.88,ダンボール,ダンボール
12558,12779,2.88,動力,どうりょく
12559,12780,2.88,申しわけ,もうしわけ
12560,12781,2.88,恩,おん
12561,12782,2.87,武蔵,むさし
12562,12783,2.87,がかり,がかり
12563,12784,2.87,見張る,みはる
12564,12785,2.87,真っ直ぐ,まっすぐぐ
12565,12786,2.87,グアム,グアム
12566,12787,2.87,漕ぐ,こぐ
12567,12788,2.87,エアー,エアー
12568,12789,2.87,ほのぼの,ほのぼの
12569,12790,2.87,スーパーマーケット,スーパーマーケット
12570,12791,2.87,喜劇,きげき
12571,12792,2.87,辞退,じたい
12572,12793,2.87,お参り,おまいり
12573,12794,2.87,マメ,マメ
12574,12795,2.87,テック,テック
12575,12796,2.87,蒸し暑い,むしあつい
12576,12797,2.87,身元,みもと
12577,12798,2.87,本数,ほんすう
12578,12799,2.87,皇族,こうぞく
12579,12800,2.87,強風,きょうふう
12580,12801,2.87,設問,せつもん
12581,12802,2.87,未明,みめい
12582,12803,2.87,書き上げる,かきあげる
12583,12804,2.87,白鳥,はくちょう
12584,12805,2.87,上り,のぼり
12585,12806,2.87,素子,もとこ
12586,12807,2.87,断絶,だんぜつ
12587,12808,2.87,常々,つねづね
12588,12809,2.87,シルク,シルク
12589,12810,2.87,存分,ぞんぶん
12590,12811,2.87,硬化,こうか
12591,12812,2.87,吊る,つる
12592,12813,2.87,レディ,レディ
12593,12814,2.87,増員,ぞういん
12594,12815,2.86,帳簿,ちょうぼ
12595,12816,2.86,堅持,けんじ
12596,12817,2.86,防げる,ふせげる
12597,12818,2.86,金色,きんいろ
12598,12819,2.86,叔母,おば
12599,12820,2.86,自治省,じちしょう
12600,12821,2.86,法務大臣,ほうむだいじん
12601,12822,2.86,よぶ,よぶ
12602,12823,2.86,温室,おんしつ
12603,12824,2.86,逐次,ちくじ
12604,12825,2.86,モチ,モチ
12605,12826,2.86,倉,くら
12606,12827,2.86,酒造,しゅぞう
12607,12828,2.86,紀元前,きげんぜん
12608,12829,2.86,誘い,さそい
12609,12830,2.86,イレブン,イレブン
12610,12832,2.86,あや,あや
12611,12833,2.86,緊密,きんみつ
12612,12834,2.86,見回す,みまわす
12613,12835,2.86,クロック,クロック
12614,12836,2.86,カセット,カセット
12615,12837,2.86,起す,おこす
12616,12838,2.86,アルク,アルク
12617,12839,2.86,よぎる,よぎる
12618,12840,2.86,盛大,せいだい
12619,12841,2.86,締め,しめ
12620,12842,2.86,鶏肉,とりにく
12621,12843,2.86,サンパウロ,サンパウロ
12622,12844,2.86,ビリー,ビリー
12623,12845,2.86,思いやる,おもいやる
12624,12846,2.86,平山,ひらやま
12625,12847,2.86,手掛ける,てがける
12626,12848,2.86,推し進める,おしすすめる
12627,12849,2.86,見つけ出す,みつけだす
12628,12850,2.86,ひねる,ひねる
12629,12851,2.86,はおる,はおる
12630,12852,2.86,会計検査院,かいけいけんさいん
12631,12853,2.86,同点,どうてん
12632,12854,2.85,懲りる,こりる
12633,12855,2.85,ヘッジファンド,ヘッジファンド
12634,12856,2.85,王家,おうけ
12635,12857,2.85,カメ,カメ
12636,12858,2.85,賑わう,にぎわう
12637,12859,2.85,イザ,イザ
12638,12860,2.85,推察,すいさつ
12639,12861,2.85,好物,こうぶつ
12640,12862,2.85,まんが,まんが
12641,12863,2.85,一級,いっきゅう
12642,12864,2.85,試食,ししょく
